-3.235349868191406131e-05,-8.687193621881306171e-05,2.087589564325753599e-05,3.820135316345840693e-05,-5.471098484122194350e-05,4.565334165818057954e-05,-1.221940619871020317e-03,1.538064447231590748e-03,1.611988409422338009e-03,1.394587918184697628e-03,2.859672713384497911e-05,3.081734030274674296e-05,1.377900025545386598e-05,1.584498793818056583e-03,2.769274869933724403e-03,-9.924933692673221231e-05,-5.011107350583188236e-05,-4.459292904357425869e-05,-1.472149160690605640e-03,2.702792698983103037e-05,-4.613161218003369868e-05,1.178689053631387651e-04,-9.675108594819903374e-05,2.067551395157352090e-04,-1.673580729402601719e-03,-1.213021110743284225e-03,1.887942198663949966e-05,-1.176296151243150234e-03,5.276654337649233639e-05,-1.598577830009162426e-03,-2.259251050418242812e-05,-1.234421215485781431e-04,-1.422225264832377434e-03,3.505630229483358562e-05,1.118074986152350903e-03,4.900829400867223740e-03,6.105667853262275457e-05,3.494517295621335506e-05,2.038210863247513771e-03,-1.874609733931720257e-04,2.088335022563114762e-04,4.444204751052893698e-05,1.966610579984262586e-05,-1.080809306586161256e-05,-1.861927798017859459e-03,-4.308394156396389008e-03,-9.926092025125399232e-05,-8.430112939095124602e-05,-1.496601151302456856e-03,-6.217900954652577639e-05,1.332956366240978241e-03,-1.433830941095948219e-03,5.862443504156544805e-05,-3.839229248114861548e-05,2.660843711055349559e-05,7.272649963852018118e-05
1.231269352138042450e-02,8.852966711856424809e-04,-9.726968710310757160e-04,5.847214721143245697e-03,2.825268078595399857e-03,1.066150888800621033e-02,9.099415503442287445e-03,1.774734258651733398e-01,8.375334739685058594e-01,1.738957315683364868e-02,-6.520980037748813629e-03,2.597940852865576744e-03,-6.199898780323565006e-04,5.799041595309972763e-03,1.933381333947181702e-02,1.130702788941562176e-03,1.844932907260954380e-03,7.278435397893190384e-03,7.816065847873687744e-02,1.054877135902643204e-02,-9.360617026686668396e-03,1.059382408857345581e-02,-1.014891173690557480e-02,-9.776909835636615753e-03,2.933657728135585785e-03,1.195882074534893036e-02,2.856534265447407961e-04,-3.007341548800468445e-02,1.154065175796858966e-04,-3.022893965244293213e-01,-4.209519829601049423e-03,-7.379899267107248306e-03,5.471834540367126465e-01,9.935964830219745636e-03,1.353518962860107422e-01,-5.588486790657043457e-03,2.231382532045245171e-03,-1.391594647429883480e-03,-1.639755070209503174e-01,-9.246950969099998474e-03,3.886741120368242264e-03,-3.968045581132173538e-03,7.777346298098564148e-03,4.869109950959682465e-03,1.616140007972717285e-01,8.631937205791473389e-02,-5.190173164010047913e-03,9.364447323605418205e-04,4.392738044261932373e-01,3.366434946656227112e-03,5.959701538085937500e-02,-7.833340764045715332e-01,5.138620734214782715e-03,-9.548410773277282715e-03,-1.402462832629680634e-03,7.354507222771644592e-03
4.522084258496761322e-03,-3.214753814972937107e-05,-1.684615708654746413e-04,1.778078847564756870e-03,8.068392053246498108e-04,4.951118491590023041e-03,-2.223619073629379272e-01,3.881799802184104919e-02,-2.648561596870422363e-01,-1.435374282300472260e-02,-3.589004336390644312e-04,-3.037513815797865391e-04,-1.736428122967481613e-03,3.358880430459976196e-02,4.037291184067726135e-02,-2.589748241007328033e-03,-1.665521296672523022e-03,8.872629259712994099e-04,5.514114350080490112e-02,5.849647335708141327e-03,-5.943056312389671803e-04,2.498935209587216377e-03,-9.004579856991767883e-03,-2.849444374442100525e-02,6.132652983069419861e-02,1.521802134811878204e-02,1.644919393584132195e-03,-4.426029045134782791e-03,-4.032925644423812628e-04,1.082067117094993591e-01,2.403965685516595840e-03,-1.102917827665805817e-02,-1.163963004946708679e-01,5.587068852037191391e-03,-1.945287734270095825e-01,6.527209654450416565e-03,2.738375216722488403e-03,3.228842280805110931e-03,4.015282541513442993e-02,-1.151799038052558899e-02,2.063254266977310181e-02,5.741998902522027493e-04,-1.274295034818351269e-03,2.126242732629179955e-03,3.224764019250869751e-02,-1.779926824383437634e-03,-1.923924079164862633e-03,3.011006992892362177e-05,-1.946491301059722900e-01,-2.981932600960135460e-03,1.007360126823186874e-02,-1.531024724245071411e-01,1.168448291718959808e-02,-1.321380585432052612e-02,-2.882434055209159851e-03,-5.035565700381994247e-04
1.742366468533873558e-03,1.044654403813183308e-03,2.003954723477363586e-04,-6.031246739439666271e-04,1.215675656567327678e-04,5.379050271585583687e-04,-5.143231153488159180e-02,-8.707394450902938843e-02,-5.241203680634498596e-02,8.925774134695529938e-03,-1.240637851879000664e-03,-8.820497314445674419e-04,-9.900052646116819233e-06,-1.828767731785774231e-02,-3.172275051474571228e-02,-1.404895680025219917e-03,1.809105160646140575e-03,6.950288661755621433e-04,-4.895222559571266174e-02,-3.904523327946662903e-03,1.025407807901501656e-03,-1.117989304475486279e-03,3.149258904159069061e-03,-1.907375408336520195e-03,9.441103786230087280e-03,3.364270552992820740e-02,1.142775639891624451e-03,-4.647735040634870529e-03,1.062584196915850043e-04,-3.993370383977890015e-02,-8.281677728518843651e-04,2.105338731780648232e-03,-7.358439266681671143e-02,-1.999805914238095284e-03,-5.145647749304771423e-02,3.939663246273994446e-02,-2.117335097864270210e-04,1.118823201977647841e-04,8.445813506841659546e-02,-2.597353421151638031e-03,7.853390416130423546e-04,-1.138201332651078701e-04,-8.507210877723991871e-04,-8.776664617471396923e-04,3.237806633114814758e-02,-6.746346503496170044e-02,-1.221297308802604675e-03,-2.276934246765449643e-04,2.513618906959891319e-03,-3.146887320326641202e-05,2.097048051655292511e-02,7.432632893323898315e-02,1.115447521442547441e-04,-5.505073931999504566e-04,-4.881776985712349415e-04,-2.270504832267761230e-03
-5.682383198291063309e-04,3.538938763085752726e-04,4.441566488821990788e-06,-4.419903852976858616e-04,8.711086411494761705e-05,-7.269036723300814629e-04,-2.670998917892575264e-03,-4.867630824446678162e-02,-1.692653819918632507e-02,4.619722720235586166e-03,-1.014516456052660942e-03,2.257077023386955261e-03,-9.414667729288339615e-04,4.168204031884670258e-03,2.075315220281481743e-03,-2.005288260988891125e-04,1.009796396829187870e-03,-1.388270175084471703e-03,-7.895428687334060669e-03,-7.453900179825723171e-04,1.735196914523839951e-03,-4.257890104781836271e-04,-3.323625423945486546e-04,-3.422681242227554321e-03,-9.983500931411981583e-04,2.633356256410479546e-03,1.503196544945240021e-03,1.493081217631697655e-04,7.370827370323240757e-04,-3.715742379426956177e-02,8.572947081120219082e-06,1.079261885024607182e-03,-4.529768228530883789e-02,1.781223108991980553e-03,2.090033376589417458e-03,-5.901982076466083527e-03,5.147712654434144497e-04,1.060924492776393890e-03,4.888591542840003967e-02,8.524367585778236389e-04,9.682356030680239201e-04,1.179149257950484753e-03,5.550475543714128435e-05,-2.704029029700905085e-04,1.835589669644832611e-02,6.479819421656429768e-04,1.458362094126641750e-03,9.865658357739448547e-04,6.188981235027313232e-02,4.746814374811947346e-04,-1.371212420053780079e-04,1.864890195429325104e-02,-1.144730602391064167e-03,1.106198833440430462e-04,-3.649137215688824654e-05,2.384897379670292139e-04
-2.262106572743505239e-04,-2.853037323802709579e-03,-5.081071867607533932e-04,1.028028549626469612e-03,-1.908012549392879009e-03,1.429193303920328617e-03,-2.191590890288352966e-02,-6.393881514668464661e-03,1.295100152492523193e-01,3.168936586007475853e-03,-1.186426728963851929e-03,-5.139409331604838371e-04,-4.211472696624696255e-04,-3.147473093122243881e-03,2.355860918760299683e-02,2.895671932492405176e-04,1.030122744850814342e-03,-6.849867058917880058e-04,8.689396199770271778e-04,-7.653910870430991054e-05,2.274641068652272224e-03,-1.864452264271676540e-03,-5.529514237423427403e-05,-7.066172111080959439e-05,8.724256418645381927e-03,-3.603309858590364456e-03,-1.523262239061295986e-03,-2.291511977091431618e-03,1.598395290784537792e-03,-1.072540432214736938e-01,5.606899503618478775e-04,2.278642350574955344e-04,2.245675325393676758e-01,-2.030242932960391045e-03,-2.890941873192787170e-02,-3.907638043165206909e-02,-7.800643215887248516e-04,1.018841518089175224e-03,-5.518295336514711380e-03,-1.897215028293430805e-03,4.832709382753819227e-04,-2.547740936279296875e-03,4.088431014679372311e-04,-9.700876544229686260e-04,1.171763017773628235e-01,9.618383832275867462e-03,-2.092240465572103858e-04,1.533788628876209259e-03,2.080562151968479156e-02,1.321292511420324445e-04,-6.890291115269064903e-04,-1.907721906900405884e-01,-5.537487100809812546e-03,-2.674495335668325424e-03,-6.578154861927032471e-04,-6.702332175336778164e-04
7.339560543186962605e-04,9.347795858047902584e-04,-1.246425788849592209e-03,8.451557951048016548e-04,2.322662156075239182e-03,-1.125770038925111294e-03,-5.150150880217552185e-02,3.099157009273767471e-03,1.008634641766548157e-01,5.850798264145851135e-02,-9.592705755494534969e-04,-3.107215510681271553e-03,1.186885201605036855e-04,-1.334591652266681194e-03,3.317712619900703430e-02,2.977962372824549675e-03,-1.733420183882117271e-03,-1.596956397406756878e-03,5.715981498360633850e-02,1.130343182012438774e-03,-7.577461074106395245e-04,1.650828744459431618e-05,-2.660030731931328773e-04,4.488810896873474121e-03,4.749535024166107178e-02,1.194149153889156878e-04,1.823866623453795910e-03,-7.649114122614264488e-04,9.965185308828949928e-04,-4.829206317663192749e-02,6.079446757212281227e-04,-2.027851063758134842e-03,3.270023688673973083e-02,-2.498797141015529633e-03,-1.566362194716930389e-02,3.618596866726875305e-02,1.058381603797897696e-04,-2.178141876356676221e-04,-4.551798477768898010e-02,3.989030083175748587e-04,-4.455759655684232712e-03,4.645586304832249880e-04,5.497191450558602810e-04,1.319252420216798782e-03,8.820637315511703491e-02,-1.261056773364543915e-02,-4.732162051368504763e-04,-4.168909217696636915e-04,6.069090217351913452e-02,-1.528358319774270058e-03,-3.886281512677669525e-03,-8.615464717149734497e-02,-5.992958322167396545e-03,-5.637378781102597713e-04,-2.854135527741163969e-04,9.634501475375145674e-05
1.814872259274125099e-03,4.299938213080167770e-03,3.507024375721812248e-03,-2.330599352717399597e-03,-5.285333842039108276e-03,1.516083604656159878e-03,3.050010278820991516e-02,-1.492673327447846532e-04,4.789747297763824463e-02,-6.784376222640275955e-03,-2.934067510068416595e-03,-3.801519749686121941e-03,5.050756502896547318e-03,-9.716856293380260468e-03,3.855977207422256470e-03,-5.218863487243652344e-03,4.378616722533479333e-05,-2.231332182418555021e-04,-1.696666586212813854e-03,4.893436562269926071e-04,1.536930445581674576e-03,-2.622983418405056000e-03,-2.334296004846692085e-03,1.237786374986171722e-03,-1.538251340389251709e-01,-1.252480549737811089e-03,-1.044610515236854553e-03,5.960386712104082108e-03,3.929847385734319687e-03,-7.354369759559631348e-02,2.746697049587965012e-03,5.216411780565977097e-03,5.574068054556846619e-02,5.420941393822431564e-03,5.550879985094070435e-03,2.033052500337362289e-03,1.135070435702800751e-02,-2.415941096842288971e-03,-1.869049295783042908e-02,-6.140247918665409088e-03,6.771546322852373123e-03,6.177953444421291351e-03,-2.302457578480243683e-03,-7.570169866085052490e-03,7.592071592807769775e-02,-1.658502849750220776e-03,6.946425419300794601e-04,2.825238741934299469e-03,4.176938906311988831e-02,9.356311638839542866e-04,2.716583199799060822e-03,-2.836585789918899536e-02,5.883614998310804367e-03,1.451665628701448441e-02,2.702893922105431557e-03,4.280867986381053925e-03
-1.631064689718186855e-03,-1.688837190158665180e-03,-2.345190150663256645e-03,2.947649336419999599e-04,1.075217616744339466e-03,1.018035458400845528e-03,5.255927145481109619e-02,4.598756507039070129e-02,-3.284462727606296539e-04,-5.785606335848569870e-03,1.643188646994531155e-03,2.904001856222748756e-03,1.864106627181172371e-03,9.768633171916007996e-03,-2.612041682004928589e-02,-1.340056187473237514e-03,5.273583810776472092e-03,-7.427105680108070374e-03,9.711025655269622803e-02,-7.620575372129678726e-03,-2.998362528160214424e-03,-1.560125965625047684e-03,-7.326781284064054489e-03,-4.749957006424665451e-04,-1.993005573749542236e-01,-1.185021270066499710e-02,2.666799584403634071e-03,1.425213832408189774e-02,6.842306815087795258e-03,-2.394278720021247864e-02,7.779696607030928135e-04,-9.485239861533045769e-04,-2.112475410103797913e-02,-2.416773466393351555e-03,2.223210409283638000e-02,-2.820188365876674652e-02,-4.135139752179384232e-03,-4.491939209401607513e-03,-1.207933179102838039e-03,1.119330991059541702e-03,-1.459892839193344116e-03,3.594445995986461639e-03,3.310612635686993599e-03,6.107556633651256561e-03,1.888184063136577606e-02,3.001293540000915527e-02,-4.269937635399401188e-04,5.642789801640901715e-06,1.791380159556865692e-02,3.941728733479976654e-03,8.588739670813083649e-03,4.736015689559280872e-04,4.792552441358566284e-03,4.975442774593830109e-03,-2.008870476856827736e-03,-4.313755314797163010e-03
-5.487029906362295151e-03,-4.392659757286310196e-03,9.886816143989562988e-03,-6.222834927029907703e-04,-4.996343050152063370e-03,-6.226906552910804749e-03,7.569054607301950455e-03,5.557193420827388763e-03,-2.108710631728172302e-02,1.552710426039993763e-03,1.146683818660676479e-03,-7.778445258736610413e-03,-4.549134057015180588e-03,-4.481209907680749893e-03,-1.528139133006334305e-02,1.132919918745756149e-02,-6.361139472573995590e-03,2.656519878655672073e-03,-1.223489362746477127e-02,-1.009912882000207901e-02,-1.652236969675868750e-04,1.553847268223762512e-02,-8.648420684039592743e-03,-2.661312231793999672e-03,-7.843390107154846191e-02,1.865545986220240593e-03,-7.465773727744817734e-03,6.647790316492319107e-03,-8.081566193141043186e-04,-1.766901835799217224e-02,-1.313663274049758911e-02,1.163327484391629696e-03,3.701139986515045166e-02,-6.516352761536836624e-03,-1.352527830749750137e-02,4.174104426056146622e-03,6.574830505996942520e-03,3.028061240911483765e-03,-1.077411882579326630e-02,-4.446215927600860596e-03,4.047444090247154236e-03,2.538881672080606222e-04,3.879828727804124355e-04,-3.334119450300931931e-03,1.009100116789340973e-02,-2.114543924108147621e-03,2.942911582067608833e-03,-1.966164680197834969e-03,-4.060665518045425415e-02,8.265207521617412567e-03,-1.944284513592720032e-02,-1.239202916622161865e-02,-8.437740616500377655e-03,4.348137881606817245e-03,3.596007358282804489e-03,-8.006579242646694183e-03
