4.043693770654499531e-04,-7.471497170627117157e-03,-2.459755400195717812e-03,5.061577539891004562e-03,3.427479532547295094e-04,-3.241245402023196220e-03,-1.439832965843379498e-03,-7.452146150171756744e-03,-7.038070354610681534e-03,9.289138950407505035e-03,1.570162276038900018e-04,-7.399679627269506454e-03,-5.128303542733192444e-03,-2.703934151213616133e-04,1.683287788182497025e-03,-4.194428620394319296e-04,-2.727991435676813126e-03,-6.648258306086063385e-03
-1.475169230252504349e-02,5.771524738520383835e-03,6.974224466830492020e-03,-9.721318483352661133e-01,-9.521541185677051544e-03,5.976130254566669464e-03,-2.197693474590778351e-02,-9.532674401998519897e-02,4.213003441691398621e-03,-3.951093181967735291e-03,1.474087871611118317e-02,2.003898657858371735e-02,-1.000000000000000000e+00,-1.646525226533412933e-02,-8.384003303945064545e-03,1.664629392325878143e-02,8.496166206896305084e-03,4.226645920425653458e-03
2.602337673306465149e-02,-8.123827166855335236e-03,-1.671261154115200043e-02,3.590091690421104431e-02,3.063143044710159302e-02,-1.299207378178834915e-02,2.845241501927375793e-02,-2.650974690914154053e-01,-5.687774624675512314e-03,4.482436459511518478e-03,-3.504949808120727539e-02,-5.987568292766809464e-03,-8.063297718763351440e-02,3.589808940887451172e-02,2.121272310614585876e-02,-2.626358158886432648e-02,-1.525996439158916473e-02,-6.011295598000288010e-03
-1.003422075882554054e-03,3.709214506670832634e-03,1.669233082793653011e-03,8.004367351531982422e-03,-4.373142961412668228e-03,1.118523417972028255e-03,8.047280833125114441e-03,-1.078856587409973145e-01,2.142612793250009418e-04,2.265106304548680782e-04,3.781633917242288589e-03,2.875374071300029755e-02,-1.033661246765404940e-04,-4.057141486555337906e-03,-2.681787358596920967e-03,1.224696636199951172e-03,1.531337620690464973e-03,2.927604655269533396e-04
2.867050003260374069e-03,-6.944985943846404552e-04,-2.207762096077203751e-03,4.857861902564764023e-03,5.492141004651784897e-03,-1.365473261103034019e-03,-5.035344511270523071e-02,-5.364389624446630478e-03,-2.710878034122288227e-04,1.631681952858343720e-04,-4.726531915366649628e-03,-1.297105848789215088e-01,-4.139374010264873505e-03,4.934350028634071350e-03,3.312594257295131683e-03,-2.942097373306751251e-03,-1.897686626762151718e-03,-2.969070919789373875e-04
-1.139595173299312592e-03,1.475711353123188019e-03,1.674674800597131252e-03,-4.628752358257770538e-03,-2.780253067612648010e-03,1.313284505158662796e-03,3.830207744613289833e-03,1.469483878463506699e-02,5.577977863140404224e-04,-3.719189553521573544e-04,2.429571468383073807e-03,2.824642695486545563e-03,2.667488995939493179e-03,-2.205976052209734917e-03,-2.042546169832348824e-03,1.242065802216529846e-03,1.499110134318470955e-03,6.129482062533497810e-04
-5.193927790969610214e-03,8.949505863711237907e-04,2.053237520158290863e-03,-4.825972020626068115e-03,-5.660382099449634552e-03,1.665530959144234657e-03,2.049751766026020050e-02,9.061051532626152039e-03,1.028137863613665104e-03,-9.208096889778971672e-04,5.623571574687957764e-03,1.086213812232017517e-02,3.899132367223501205e-03,-6.785234436392784119e-03,-2.965693827718496323e-03,5.237374920397996902e-03,2.017092658206820488e-03,1.047322759404778481e-03
-7.911097258329391479e-03,4.483147058635950089e-03,5.229348782449960709e-03,-2.187976427376270294e-02,-9.406830184161663055e-03,5.658094771206378937e-03,-3.339985152706503868e-03,1.249054074287414551e-02,4.500008653849363327e-03,-3.719489788636565208e-03,4.657332785427570343e-03,2.225133404135704041e-02,2.660337602719664574e-03,-9.677279740571975708e-03,-7.715165615081787109e-03,9.793222881853580475e-03,7.761077489703893661e-03,4.307822789996862411e-03
-3.020627889782190323e-03,1.434345729649066925e-03,1.704953960143029690e-03,-4.231037106364965439e-03,-2.291184850037097931e-03,9.044165490195155144e-04,1.897480338811874390e-03,4.242038819938898087e-03,4.195384099148213863e-04,-3.617245820350944996e-04,-1.060078102455008775e-05,-5.232106894254684448e-03,3.369559126440435648e-04,-8.055107318796217442e-04,-2.693347167223691940e-03,1.578908064402639866e-03,2.042781328782439232e-03,8.426685817539691925e-04
-8.240400813519954681e-03,2.231934340670704842e-03,4.594020545482635498e-03,-1.894119381904602051e-02,-9.111396968364715576e-03,4.573107697069644928e-03,-5.527129862457513809e-03,-3.276188159361481667e-03,2.869283780455589294e-03,-2.235327847301959991e-03,6.828126963227987289e-03,-2.189311664551496506e-03,-2.199945505708456039e-03,-6.896991748362779617e-03,-6.714904680848121643e-03,5.692463833838701248e-03,4.883192013949155807e-03,2.149284817278385162e-03
