-1.006274204701185226e-02,-8.611971512436866760e-03,7.348574697971343994e-03,-3.209350863471627235e-03,4.765994381159543991e-03,5.860490724444389343e-03,8.166802115738391876e-03,-1.090334076434373856e-02,-1.199432276189327240e-02,-7.114643696695566177e-03,-9.830654598772525787e-03,-6.151318084448575974e-03,-6.976971402764320374e-03,-5.510335322469472885e-03,-4.251147061586380005e-02,-1.195618789643049240e-02,-7.739223074167966843e-03,-7.106602657586336136e-03
-2.071485295891761780e-02,1.063843071460723877e-01,2.111497223377227783e-01,-6.209088116884231567e-02,5.759983509778976440e-02,-5.987156033515930176e-01,-1.221612766385078430e-01,-7.128689438104629517e-02,-3.559911623597145081e-02,-7.479136437177658081e-02,-1.522287912666797638e-02,-2.546818926930427551e-02,9.506970643997192383e-02,-6.604650616645812988e-02,2.137191593647003174e-03,-2.214645408093929291e-02,-1.000000000000000000e+00,-2.679820172488689423e-02
-1.763171143829822540e-02,-3.923689201474189758e-02,2.537352144718170166e-01,1.433725748211145401e-02,5.763337481766939163e-03,-4.425678402185440063e-02,2.162128500640392303e-02,-2.961844950914382935e-02,3.069733381271362305e-01,-1.038245558738708496e-01,-3.523476794362068176e-02,7.868769764900207520e-02,2.056270092725753784e-02,-4.331327602267265320e-02,-3.254486015066504478e-03,4.027828108519315720e-03,2.560279071331024170e-01,4.214426502585411072e-02
-6.460325419902801514e-02,3.086807727813720703e-01,1.225204393267631531e-02,-1.647543348371982574e-02,2.151134610176086426e-02,8.050621300935745239e-02,-3.588313236832618713e-03,4.344103217590600252e-04,-5.347901955246925354e-03,-1.855697296559810638e-02,1.736106537282466888e-02,7.037329953163862228e-03,-4.055437073111534119e-02,9.541237354278564453e-02,3.876922128256410360e-04,-1.129336771555244923e-03,-1.901254504919052124e-01,2.285102754831314087e-02
-8.012984879314899445e-03,2.929252199828624725e-02,8.855469524860382080e-03,2.208798192441463470e-02,9.571494534611701965e-03,-2.167651616036891937e-02,-9.551532566547393799e-03,-2.922380110248923302e-03,1.550762075930833817e-02,5.548594985157251358e-03,2.861938206478953362e-03,-1.704226620495319366e-02,-1.523407921195030212e-02,-9.634423069655895233e-03,8.412550669163465500e-04,-2.011727308854460716e-03,-2.698409371078014374e-02,8.482485078275203705e-03
3.949974663555622101e-03,-4.190257936716079712e-02,2.805298939347267151e-02,-1.803862396627664566e-03,-1.975088147446513176e-03,-2.175186127424240112e-01,-1.019316376186907291e-03,-3.676183288916945457e-03,1.528799254447221756e-02,6.078847218304872513e-03,7.514630910009145737e-03,-1.437766710296273232e-03,2.714241296052932739e-02,-7.955616712570190430e-02,-5.717896390706300735e-03,5.721252877265214920e-03,-1.749300807714462280e-01,2.714536851271986961e-03
-6.572386249899864197e-03,-7.295119017362594604e-02,1.011989731341600418e-02,2.660499187186360359e-03,-6.306048482656478882e-02,-8.986181020736694336e-02,3.324683057144284248e-03,-6.710600573569536209e-03,1.048851013183593750e-02,2.100088866427540779e-03,1.402002386748790741e-02,2.362306695431470871e-03,-7.556290924549102783e-02,-7.133558392524719238e-02,-5.813276860862970352e-03,-6.069310009479522705e-03,2.956246957182884216e-02,-2.534707775339484215e-03
-9.025135077536106110e-03,-4.143204540014266968e-02,6.216096226125955582e-03,1.429307926446199417e-02,-4.604123905301094055e-02,-3.398431465029716492e-02,7.345397025346755981e-03,-4.165661812294274569e-05,5.896324757486581802e-03,-2.904459461569786072e-02,3.074811398983001709e-02,1.674592681229114532e-02,-6.431327760219573975e-02,-5.680378898978233337e-02,8.573187515139579773e-04,-8.794235065579414368e-03,6.252469867467880249e-02,1.560346782207489014e-02
2.344533503055572510e-01,-1.961766509339213371e-03,3.503756225109100342e-02,3.214023262262344360e-02,6.737105548381805420e-03,-9.001206606626510620e-03,-2.095623640343546867e-03,-1.396173960529267788e-03,-5.556229874491691589e-02,-3.809719160199165344e-02,1.923605352640151978e-01,-6.525397300720214844e-02,-2.874821238219738007e-02,-1.714782044291496277e-02,2.815278479829430580e-03,-5.712263286113739014e-02,7.888933271169662476e-02,2.104828506708145142e-02
3.694374486804008484e-02,1.395059470087289810e-02,-2.469397149980068207e-02,-1.186929270625114441e-02,-1.325651770457625389e-03,5.124350264668464661e-02,-2.615694329142570496e-02,-3.527557011693716049e-03,-3.186397999525070190e-02,-1.892378320917487144e-03,1.087172627449035645e-01,-4.038983955979347229e-02,1.741359755396842957e-02,-3.842961788177490234e-02,-5.052335560321807861e-03,-8.432902395725250244e-03,-4.225555807352066040e-02,-1.918385550379753113e-02
