-1.441615968942642212e-01,-1.072540506720542908e-01,-3.107947856187820435e-02,-2.497415291145443916e-03,2.412795275449752808e-01
-2.988985506817698479e-03,7.843866199254989624e-02,7.160263061523437500e-01,-1.783121377229690552e-01,-6.493736058473587036e-02
2.364841997623443604e-01,-6.760100722312927246e-01,2.926595807075500488e-01,2.969963550567626953e-01,3.537360131740570068e-01
-3.176693245768547058e-02,5.850338339805603027e-01,-3.567171692848205566e-01,-2.382392734289169312e-01,-3.821226358413696289e-01
-2.895591557025909424e-01,2.737243771553039551e-01,-8.380839228630065918e-01,1.003483496606349945e-02,1.850351132452487946e-02
1.114323735237121582e-01,-1.288431417196989059e-02,1.000000000000000000e+00,-1.115058586001396179e-01,-1.134463325142860413e-01
3.045943677425384521e-01,4.358139336109161377e-01,-1.425313353538513184e-01,-2.285326123237609863e-01,-3.002158701419830322e-01
-3.672005143016576767e-03,1.871819794178009033e-01,-7.772760987281799316e-01,1.728309988975524902e-01,-3.403429985046386719e-01
3.251891434192657471e-01,1.706231981515884399e-01,5.481271147727966309e-01,1.120693013072013855e-01,-6.041301488876342773e-01
8.447625488042831421e-02,-1.062821596860885620e-01,1.056718528270721436e-01,2.147393859922885895e-02,1.649915985763072968e-02
-1.464112997055053711e-01,5.133202672004699707e-01,2.725899219512939453e-01,-4.291287958621978760e-01,1.972924731671810150e-02
2.179257571697235107e-01,1.783013045787811279e-01,-9.424860477447509766e-01,-6.293131411075592041e-02,8.017478138208389282e-02
-1.810015887022018433e-01,2.740206420421600342e-01,4.859646558761596680e-01,-3.910676240921020508e-01,1.129416897892951965e-01
1.302178502082824707e-01,-3.027209937572479248e-01,-9.242182374000549316e-01,1.968940049409866333e-01,2.570352554321289062e-01
-7.059594392776489258e-01,2.020979523658752441e-01,-3.962227106094360352e-01,1.175091862678527832e-01,1.475348621606826782e-01
1.847638189792633057e-01,1.971356868743896484e-01,1.068126969039440155e-02,1.195070594549179077e-01,-5.003259778022766113e-01
1.739841401576995850e-01,2.677015960216522217e-01,-6.314015984535217285e-01,5.825048312544822693e-02,-2.163307815790176392e-01
8.431005291640758514e-03,-5.550239682197570801e-01,2.406803965568542480e-01,2.357016056776046753e-01,3.180297315120697021e-01
-3.541242480278015137e-01,6.013510227203369141e-01,2.970228791236877441e-01,-4.932341873645782471e-01,4.175701178610324860e-03
