1.975001394748687744e-02,-6.247268058359622955e-03,2.394438534975051880e-02,-2.860189042985439301e-02,-1.952655427157878876e-02,1.459130644798278809e-02,1.679227873682975769e-02,5.641077179461717606e-03,5.796726793050765991e-03,-1.218312513083219528e-02,1.451915409415960312e-02,-1.303272321820259094e-03,-2.130736969411373138e-02,9.555527009069919586e-03,1.627274602651596069e-02,-2.088158763945102692e-02,2.149751596152782440e-02,3.216776251792907715e-02,2.082079648971557617e-02,2.435762435197830200e-02,-1.214634394273161888e-03,-6.884083617478609085e-03,1.297840382903814316e-02,-1.582715660333633423e-02,1.609612442553043365e-02,-2.426444739103317261e-02,2.251878380775451660e-03,-2.574979513883590698e-02,2.783946692943572998e-02,5.225094500929117203e-04,-1.240758411586284637e-02,-3.488322719931602478e-02,-1.378556340932846069e-02,-3.373488783836364746e-02,-1.405399292707443237e-02,-4.335880221333354712e-04,3.981387417297810316e-04,-1.418432948412373662e-04,-1.350042037665843964e-02,-2.181625925004482269e-02,-3.083789534866809845e-02,-1.356132421642541885e-02,-1.716634444892406464e-02,-8.234770037233829498e-03,3.915332257747650146e-02,-1.780758425593376160e-02,1.650627516210079193e-02,1.286682905629277229e-03,-2.626949548721313477e-02,-2.776953764259815216e-02,-1.585040614008903503e-02,-1.843543723225593567e-02,1.580071821808815002e-02,-7.787440554238855839e-04,-1.646471209824085236e-03,5.202342197299003601e-02,-3.218536078929901123e-02,-3.049384243786334991e-02,-2.103646658360958099e-02,1.911225914955139160e-02,-7.307047955691814423e-03,-1.491821091622114182e-02,-1.990291057154536247e-04,-1.955490093678236008e-03,1.305301953107118607e-02,-1.325289998203516006e-02,1.500083599239587784e-03,2.075816690921783447e-02,3.322843927890062332e-03,1.163785904645919800e-02,-1.532670855522155762e-02,-1.016133371740579605e-02,-1.862611249089241028e-02,1.524229068309068680e-02,-8.113514631986618042e-04,-8.616998093202710152e-04,6.649765186011791229e-03,-7.192166987806558609e-03,-1.428760029375553131e-02,4.321866482496261597e-02,1.417875662446022034e-02,5.809122230857610703e-04,-3.203272353857755661e-03,-9.521383792161941528e-03,-1.919762417674064636e-02,-1.581393554806709290e-02,5.083545111119747162e-04,-1.649427227675914764e-02,-1.165589969605207443e-02,-2.471203170716762543e-02,1.433023996651172638e-02
6.959524750709533691e-01,-1.979513019323348999e-01,6.763605475425720215e-01,-3.478166414424777031e-03,9.018035978078842163e-02,1.889478266239166260e-01,1.155431792140007019e-01,1.079820021986961365e-01,1.736189052462577820e-02,-5.387313663959503174e-02,1.715835332870483398e-01,-5.802420433610677719e-03,-2.908134758472442627e-01,1.214324235916137695e-01,5.554436938837170601e-04,-5.496587157249450684e-01,-6.311081349849700928e-02,7.267509698867797852e-01,5.707113742828369141e-01,2.050385437905788422e-02,-6.748864799737930298e-02,1.218702718615531921e-01,1.070663928985595703e-01,1.906711049377918243e-02,2.041425108909606934e-01,7.949841208755970001e-03,1.305571794509887695e-01,-7.517934441566467285e-01,-9.962117671966552734e-02,8.028563857078552246e-02,-3.358773514628410339e-02,2.300183624029159546e-01,-6.599257886409759521e-02,-1.811565011739730835e-01,-7.917235791683197021e-02,-1.089316383004188538e-01,8.704219758510589600e-02,-7.100720703601837158e-02,-4.660841226577758789e-01,1.984182894229888916e-01,-1.139581352472305298e-01,2.056493051350116730e-02,-1.310499161481857300e-01,-2.307088971138000488e-01,9.514528512954711914e-02,-7.629161328077316284e-02,2.362964600324630737e-01,4.688787832856178284e-02,-5.675790365785360336e-03,-4.248275235295295715e-02,-1.724172085523605347e-01,-2.682748436927795410e-01,4.383940994739532471e-02,-5.486126616597175598e-02,-5.525403469800949097e-02,1.185287833213806152e-01,-1.491562575101852417e-01,-1.309569478034973145e-01,-5.434396862983703613e-01,-5.271534621715545654e-02,9.709782898426055908e-02,-3.462500870227813721e-01,-1.730451174080371857e-02,-7.174054533243179321e-02,5.572447180747985840e-02,-1.923951655626296997e-01,7.457476109266281128e-02,-6.728552281856536865e-02,2.418050775304436684e-03,1.114076599478721619e-01,-2.445000261068344116e-01,3.013603389263153076e-02,-1.030400395393371582e-01,-2.153322473168373108e-02,-2.955332770943641663e-02,-1.948870904743671417e-02,3.188904225826263428e-01,2.769894003868103027e-01,-9.348121285438537598e-02,9.397685527801513672e-02,3.085779212415218353e-02,4.657460004091262817e-02,-1.030507013201713562e-01,5.924887955188751221e-02,-8.349601924419403076e-02,-5.714240297675132751e-02,6.471166759729385376e-02,-2.343898117542266846e-01,9.558116644620895386e-02,-7.270373106002807617e-01,-4.338776227086782455e-03
3.223416209220886230e-01,-1.349696051329374313e-02,3.961157798767089844e-01,2.399605214595794678e-01,1.261017322540283203e-01,-1.625481545925140381e-01,2.751752734184265137e-01,5.445105955004692078e-02,-4.601352661848068237e-02,-7.149770110845565796e-02,1.931248307228088379e-01,-1.082257628440856934e-01,-2.548856437206268311e-01,1.382341831922531128e-01,-1.073542982339859009e-01,-2.966355383396148682e-01,-5.862681195139884949e-02,4.984681606292724609e-01,2.491210848093032837e-01,6.898854859173297882e-03,5.427862331271171570e-02,-2.639921195805072784e-02,1.914329975843429565e-01,-1.342011839151382446e-01,8.909881860017776489e-02,-3.324508070945739746e-01,-6.757787615060806274e-02,-4.528018832206726074e-01,-1.356779038906097412e-01,-6.303963810205459595e-02,-8.070225268602371216e-02,1.655412316322326660e-01,2.157911658287048340e-02,1.986424177885055542e-01,1.368258846923708916e-03,-2.272493392229080200e-01,-6.430541723966598511e-02,6.604734063148498535e-02,-7.383620142936706543e-01,-1.823752373456954956e-01,-7.672327756881713867e-01,-8.739783614873886108e-02,1.576996147632598877e-01,-1.027679890394210815e-01,-2.469683736562728882e-01,2.524610757827758789e-01,2.139782905578613281e-01,-8.793436735868453979e-02,-1.550514250993728638e-01,6.998012959957122803e-02,-1.446274816989898682e-01,-2.917720079421997070e-01,-1.443903456674888730e-04,7.705356180667877197e-02,8.018170297145843506e-02,4.216483235359191895e-02,4.667913317680358887e-01,5.979393720626831055e-01,-3.091889321804046631e-01,-6.503240019083023071e-02,1.763976514339447021e-01,-2.018497884273529053e-01,7.820689678192138672e-02,8.056101202964782715e-02,1.168803200125694275e-01,1.311164796352386475e-01,-8.602741360664367676e-02,-9.434569627046585083e-02,9.675305336713790894e-02,-1.123530641198158264e-01,1.988869607448577881e-01,5.772869661450386047e-02,2.025050818920135498e-01,-7.938995957374572754e-02,7.465657591819763184e-02,8.076916635036468506e-02,1.798731088638305664e-01,7.871625572443008423e-02,1.014192178845405579e-01,-1.219099313020706177e-01,8.862972259521484375e-02,-7.990294694900512695e-02,2.997732535004615784e-02,-3.699186071753501892e-02,6.408522278070449829e-02,-5.217070877552032471e-02,-7.143002748489379883e-02,-7.901766151189804077e-02,-1.625064201653003693e-02,-4.443283081054687500e-01,9.245150536298751831e-02
1.108346506953239441e-01,5.607775971293449402e-02,1.175040379166603088e-01,6.201059371232986450e-02,-1.131388247013092041e-01,-1.882935017347335815e-01,1.730506271123886108e-01,1.341686770319938660e-02,7.921236753463745117e-02,-1.126613095402717590e-02,1.381454616785049438e-01,-2.419595979154109955e-02,-1.064392328262329102e-01,5.237606167793273926e-02,-5.562662705779075623e-02,-1.207169145345687866e-01,-1.389641407877206802e-02,1.266600638628005981e-01,1.110784113407135010e-01,4.624095931649208069e-02,3.615341708064079285e-02,-3.621051087975502014e-02,9.087447077035903931e-02,-9.183889627456665039e-02,-3.711140528321266174e-02,-8.751795440912246704e-02,-5.952403694391250610e-02,-1.473632305860519409e-01,-9.609716385602951050e-02,-4.411853849887847900e-02,-6.544961035251617432e-02,3.046615794301033020e-02,-3.902969881892204285e-02,8.197296410799026489e-03,2.159676514565944672e-02,9.507343173027038574e-02,-4.556583613157272339e-02,4.559005051851272583e-02,-3.709271550178527832e-02,4.091241210699081421e-02,-5.691405534744262695e-01,-6.510143727064132690e-02,-4.890350624918937683e-02,-3.078382648527622223e-02,-1.712507456541061401e-01,2.977310121059417725e-01,9.703461080789566040e-02,-6.031510233879089355e-02,5.282031372189521790e-02,8.395472168922424316e-02,-8.535839617252349854e-02,-1.305632144212722778e-01,2.067996188998222351e-02,4.773300513625144958e-02,4.693318158388137817e-02,1.072142347693443298e-01,4.137105047702789307e-01,4.188372492790222168e-01,-9.204152226448059082e-02,7.602796424180269241e-03,-1.576263010501861572e-01,-1.011665463447570801e-01,2.691873535513877869e-02,5.614466965198516846e-02,3.376838564872741699e-02,-1.633481355383992195e-03,-6.918266415596008301e-02,-1.373047381639480591e-01,6.971411406993865967e-02,-1.256485283374786377e-01,1.821597367525100708e-01,3.006790392100811005e-02,1.776662617921829224e-01,4.577466845512390137e-02,3.891337290406227112e-02,2.476605400443077087e-02,5.200398713350296021e-02,-3.032202366739511490e-03,-2.531889826059341431e-02,-1.887847036123275757e-01,9.336980432271957397e-02,-4.885772988200187683e-02,2.956943958997726440e-02,-6.231509894132614136e-02,-3.569760546088218689e-02,1.213060170412063599e-01,-4.377908632159233093e-02,-4.855639114975929260e-02,1.416863687336444855e-02,-1.372025609016418457e-01,8.506007492542266846e-02
5.781266838312149048e-02,3.835973516106605530e-02,5.884792283177375793e-02,8.740384131669998169e-02,4.599040001630783081e-02,-8.994132280349731445e-02,-3.782175108790397644e-02,3.971945494413375854e-02,-1.363970339298248291e-03,-1.109913215041160583e-01,-3.401835856493562460e-04,-3.757923375815153122e-03,-4.896715655922889709e-02,1.942751184105873108e-02,6.866245716810226440e-02,-6.044244393706321716e-02,2.348174154758453369e-02,7.669886201620101929e-02,6.196682527661323547e-02,4.712136462330818176e-02,3.416830440983176231e-03,-2.605451736599206924e-03,1.115235313773155212e-02,-7.281964272260665894e-02,1.275489032268524170e-01,-8.944701403379440308e-02,-1.786491833627223969e-02,-2.152896113693714142e-02,-4.684672225266695023e-03,-8.015828207135200500e-03,-3.759305924177169800e-02,3.564011678099632263e-02,-4.543375223875045776e-02,3.025116212666034698e-02,-1.870813779532909393e-02,1.187025234103202820e-01,-9.013311006128787994e-03,9.252361953258514404e-03,-8.579943329095840454e-02,1.450425107032060623e-02,-1.228204891085624695e-01,-3.200867772102355957e-02,-1.318320445716381073e-02,-1.547845546156167984e-02,-9.575849026441574097e-02,6.858009845018386841e-02,4.135189950466156006e-02,-3.672116249799728394e-02,-6.762263830751180649e-03,-4.228132590651512146e-02,-3.569770976901054382e-02,5.163176730275154114e-02,-5.738946050405502319e-02,2.189744450151920319e-02,1.732409186661243439e-02,-3.908527642488479614e-02,-2.089376002550125122e-02,-6.191335618495941162e-02,-4.632643237709999084e-02,-6.927904672920703888e-03,-3.165639340877532959e-01,-6.551291048526763916e-02,2.321189502254128456e-03,2.442285045981407166e-02,6.106048449873924255e-02,1.545192301273345947e-02,-3.524084761738777161e-02,-8.566275238990783691e-03,1.033541113138198853e-01,-6.207486614584922791e-02,6.679976731538772583e-02,-1.220015659928321838e-01,3.500990569591522217e-02,1.389424037188291550e-02,8.500120602548122406e-03,7.003179751336574554e-03,-1.069602742791175842e-01,-5.757068470120429993e-02,2.125189639627933502e-02,-1.412976533174514771e-01,1.595308445394039154e-02,-1.877399161458015442e-02,-1.413386967033147812e-02,5.878904461860656738e-02,-3.110820986330509186e-02,-9.468178451061248779e-02,-1.518973056226968765e-02,-5.952919647097587585e-02,-1.077156886458396912e-01,-5.234248936176300049e-02,1.681045070290565491e-02
-4.156717285513877869e-02,1.087000593543052673e-01,-3.793511539697647095e-02,1.228995472192764282e-01,4.488344490528106689e-02,-4.618715494871139526e-02,-9.259568154811859131e-02,7.121846079826354980e-03,2.116951532661914825e-02,-7.954582571983337402e-02,-2.487693727016448975e-02,-4.318258911371231079e-02,1.035749986767768860e-01,-2.183076925575733185e-02,3.968507796525955200e-02,4.080592840909957886e-02,1.181551441550254822e-02,-3.267614543437957764e-02,-3.630373626947402954e-02,3.081388212740421295e-02,6.513312458992004395e-03,-3.815070167183876038e-02,-2.739585703238844872e-03,2.849821746349334717e-02,-1.876487582921981812e-02,-8.104652911424636841e-02,-1.093559153378009796e-02,7.511461526155471802e-02,3.228592127561569214e-02,-7.497755810618400574e-03,-5.712462123483419418e-03,-1.147593706846237183e-01,-2.539011463522911072e-02,1.429317239671945572e-02,-5.858281161636114120e-03,4.790227115154266357e-02,-1.089546829462051392e-02,1.035220175981521606e-02,1.178548708558082581e-01,1.349819637835025787e-02,-1.041709259152412415e-01,-3.683261573314666748e-03,-5.199062451720237732e-02,1.271201856434345245e-02,-1.232581660151481628e-01,8.525268733501434326e-02,-2.230990864336490631e-02,-2.286173216998577118e-02,-3.666550153866410255e-03,5.015740171074867249e-02,1.382584217935800552e-02,4.952706769108772278e-02,-1.272717374376952648e-03,1.608048379421234131e-02,1.602886430919170380e-02,1.000726744532585144e-01,1.573336571455001831e-01,1.580408662557601929e-01,4.266451299190521240e-02,1.126835923059843481e-05,-2.657415568828582764e-01,3.631332144141197205e-02,6.590373814105987549e-03,1.889413036406040192e-02,3.347749635577201843e-02,-5.265658721327781677e-03,-2.176596224308013916e-02,-2.525197528302669525e-02,-2.156876772642135620e-02,-6.031904742121696472e-02,7.653851062059402466e-02,-1.231311708688735962e-01,3.526162356138229370e-02,3.832469508051872253e-02,1.210018433630466461e-02,5.546313244849443436e-03,-1.419489234685897827e-01,-7.438196241855621338e-02,-2.282186783850193024e-02,-3.011658415198326111e-02,-1.634309440851211548e-02,-1.588415913283824921e-02,-8.485496975481510162e-03,-6.768660247325897217e-02,-4.942795634269714355e-02,2.924336493015289307e-02,-1.457883045077323914e-02,-1.192645821720361710e-02,-8.801013231277465820e-02,5.045263469219207764e-02,-1.125693414360284805e-02
-9.385880827903747559e-02,1.011568158864974976e-01,-1.447586417198181152e-01,7.865878194570541382e-02,7.366696000099182129e-02,-2.461597323417663574e-02,-1.112475693225860596e-01,1.335229026153683662e-03,-1.231703441590070724e-02,-1.491450425237417221e-02,-5.882191658020019531e-02,-1.358881592750549316e-01,1.604408621788024902e-01,-9.503619745373725891e-03,-6.771016051061451435e-04,1.015363633632659912e-01,-4.204286262392997742e-02,-1.599282026290893555e-01,-8.444981276988983154e-02,5.429100617766380310e-02,2.784638106822967529e-02,-5.131029337644577026e-02,3.830133238807320595e-03,8.599327504634857178e-02,-9.537053853273391724e-02,1.161546111106872559e-01,-1.902328059077262878e-02,1.919095069169998169e-01,9.016671031713485718e-02,-2.334351837635040283e-02,-2.737429551780223846e-02,-1.614466905593872070e-01,1.039938349276781082e-02,9.353243745863437653e-03,1.727588474750518799e-02,-3.868086636066436768e-02,-2.989938668906688690e-02,2.574533037841320038e-02,1.141219213604927063e-01,-1.192197278141975403e-01,3.593666106462478638e-02,-4.028706345707178116e-03,4.954002331942319870e-03,3.217490017414093018e-02,-1.059359461069107056e-01,3.136071190237998962e-02,-7.004684209823608398e-02,-4.067886248230934143e-02,-4.887221008539199829e-02,7.922440022230148315e-02,-1.141552906483411789e-02,1.140598766505718231e-02,-1.100090593099594116e-01,2.450153976678848267e-02,2.688384614884853363e-02,1.270376741886138916e-01,6.026419997215270996e-02,-1.147006824612617493e-02,1.104624569416046143e-01,3.569795936346054077e-02,-1.095357611775398254e-01,6.782327592372894287e-02,1.216490659862756729e-02,2.826437167823314667e-02,2.467504888772964478e-02,7.427020464092493057e-03,-2.795496769249439240e-02,-5.251385155133903027e-04,2.634712494909763336e-02,-3.920950368046760559e-02,1.156173348426818848e-01,-1.264705657958984375e-01,5.185554176568984985e-02,-3.370999172329902649e-02,1.416797935962677002e-02,1.462595071643590927e-02,-2.604255080223083496e-01,-9.980154782533645630e-02,-2.438610885292291641e-03,1.726276427507400513e-02,2.125815860927104950e-02,-2.368168532848358154e-02,2.408675663173198700e-02,-8.391891419887542725e-02,-2.897901460528373718e-03,9.791219979524612427e-02,-2.377587743103504181e-02,1.024183072149753571e-02,-4.327059164643287659e-02,1.608598679304122925e-01,5.783784203231334686e-03
-3.859992325305938721e-02,7.243537902832031250e-02,-6.497508287429809570e-02,9.607563167810440063e-02,5.867231637239456177e-02,-4.126919433474540710e-03,3.274506330490112305e-02,5.512781441211700439e-02,-1.265034312382340431e-03,1.354944799095392227e-02,4.276270791888237000e-02,-6.664824485778808594e-02,-1.183042898774147034e-01,2.209038101136684418e-02,-3.986988961696624756e-02,3.418320417404174805e-02,-1.848745718598365784e-02,-7.865697145462036133e-02,7.318329066038131714e-03,-1.042728051543235779e-01,5.756266415119171143e-02,-6.294418126344680786e-02,4.290885478258132935e-02,-3.245527669787406921e-02,-1.126396358013153076e-01,9.749537706375122070e-02,-4.414514079689979553e-02,6.793649494647979736e-02,-1.208602041006088257e-01,-3.756327182054519653e-02,-4.666180908679962158e-02,-4.040172323584556580e-02,2.656023576855659485e-02,1.238270550966262817e-01,5.563601106405258179e-02,2.769262995570898056e-03,-4.635531082749366760e-02,4.452555254101753235e-02,3.733627870678901672e-02,-1.220875456929206848e-01,-1.128079593181610107e-01,-3.709791600704193115e-02,9.290655143558979034e-03,-1.997199095785617828e-02,-1.054986193776130676e-01,4.405827447772026062e-02,-2.100431174039840698e-02,-4.648858681321144104e-02,2.050243131816387177e-02,3.223332390189170837e-02,-4.228730499744415283e-02,-2.883647941052913666e-02,-1.333911120891571045e-01,4.316438362002372742e-02,4.030400142073631287e-02,-8.808384835720062256e-02,-6.817693263292312622e-02,1.052430346608161926e-01,1.094798184931278229e-02,-1.918993948493152857e-04,-1.200407221913337708e-01,2.288107760250568390e-02,4.720989614725112915e-02,4.539233446121215820e-02,2.529082074761390686e-02,4.166188836097717285e-02,-6.009136140346527100e-02,1.007929723709821701e-02,1.015023589134216309e-01,-5.200688168406486511e-02,3.761505335569381714e-02,-1.220289897173643112e-02,4.095418378710746765e-02,-1.803799904882907867e-02,2.977033331990242004e-02,4.925049096345901489e-02,5.831934046000242233e-03,-4.517912492156028748e-02,6.387361884117126465e-02,2.100103907287120819e-02,6.126418337225914001e-02,-4.093409702181816101e-02,6.279394775629043579e-02,-6.899756938219070435e-02,4.234893992543220520e-02,3.602221608161926270e-02,-4.007185995578765869e-02,-1.616949401795864105e-02,1.664062961935997009e-03,8.188582956790924072e-02,5.128062888979911804e-02
2.869641035795211792e-02,9.222379326820373535e-02,5.532480403780937195e-02,1.530166715383529663e-01,1.533238310366868973e-02,-2.417560853064060211e-02,1.441985964775085449e-01,6.188016384840011597e-02,-1.113284751772880554e-02,2.343698590993881226e-02,1.242222040891647339e-01,-8.865413814783096313e-02,-2.084544599056243896e-01,1.265421211719512939e-01,-5.364869534969329834e-02,-6.985244154930114746e-02,-1.033446416258811951e-01,2.648539282381534576e-02,6.760947406291961670e-02,-1.938041448593139648e-01,7.166490703821182251e-02,-8.688484132289886475e-02,9.319398552179336548e-02,-1.569507718086242676e-01,-2.931552529335021973e-01,1.254975050687789917e-01,-6.271899491548538208e-02,-9.278937429189682007e-02,1.461022794246673584e-01,-6.228670477867126465e-02,-1.195567753165960312e-02,-3.191847503185272217e-01,1.487030088901519775e-02,1.296442598104476929e-01,7.506357878446578979e-02,-9.651705622673034668e-02,-6.725656986236572266e-02,6.399784982204437256e-02,3.817033395171165466e-02,6.654758006334304810e-02,8.692551404237747192e-03,-7.605443149805068970e-02,7.120388746261596680e-02,-7.613510638475418091e-02,-1.628614813089370728e-01,1.444464623928070068e-01,5.437093973159790039e-02,-5.955143272876739502e-02,1.822280585765838623e-01,1.908575445413589478e-01,-2.049398422241210938e-02,-4.239600896835327148e-02,9.916908293962478638e-02,6.186026334762573242e-02,6.092828884720802307e-02,8.150205016136169434e-02,-1.116978703066706657e-03,7.646535336971282959e-02,-7.596937566995620728e-02,-7.880121469497680664e-02,9.644748270511627197e-02,-5.933936312794685364e-02,5.427653342485427856e-02,6.270916759967803955e-02,6.890248507261276245e-02,4.448456317186355591e-02,-6.285777688026428223e-02,-1.160602718591690063e-01,-2.275815792381763458e-02,-7.198114693164825439e-02,6.656841188669204712e-02,9.133323282003402710e-02,7.477802783250808716e-02,-1.947504095733165741e-02,5.570937693119049072e-02,5.589505657553672791e-02,1.176493838429450989e-01,-2.036729827523231506e-03,2.070098184049129486e-02,-3.924392908811569214e-02,5.823829025030136108e-02,-5.939925089478492737e-02,7.850878685712814331e-02,-1.179433315992355347e-01,-2.669605612754821777e-02,2.907862961292266846e-01,-6.016708537936210632e-02,-4.406009614467620850e-02,-3.682713024318218231e-03,-4.134748503565788269e-02,8.298221975564956665e-02
-6.535716354846954346e-02,-2.905218303203582764e-02,-6.142196804285049438e-02,5.989919230341911316e-02,9.177069296129047871e-04,1.109206676483154297e-02,-9.395116008818149567e-03,3.484166041016578674e-02,3.152819350361824036e-02,-4.052419215440750122e-02,4.118027538061141968e-02,5.210840702056884766e-02,-2.248124778270721436e-01,6.772203743457794189e-02,-1.533636897802352905e-01,5.387157201766967773e-03,-6.244753673672676086e-02,-1.186574399471282959e-01,-5.031641339883208275e-04,-1.573970764875411987e-01,3.198720514774322510e-02,-5.933153256773948669e-02,4.322318732738494873e-02,-3.099412322044372559e-01,-4.914746806025505066e-02,-2.273804545402526855e-01,-1.418694760650396347e-02,7.722508162260055542e-02,8.507984876632690430e-02,-2.087838947772979736e-02,-2.445708028972148895e-02,-1.522730588912963867e-01,3.605759516358375549e-02,8.473254740238189697e-02,5.991236865520477295e-02,1.684590280055999756e-01,-2.264301106333732605e-02,2.681013010442256927e-02,-3.812238574028015137e-02,-1.067708581686019897e-01,-2.503909915685653687e-02,-6.325786560773849487e-02,9.230153262615203857e-02,-5.862137675285339355e-02,-9.793633222579956055e-02,1.405376344919204712e-01,-3.377887979149818420e-02,-1.064406987279653549e-02,-9.853054583072662354e-02,-1.340251713991165161e-01,-1.820608228445053101e-02,1.001298353075981140e-01,2.857721224427223206e-02,1.940156333148479462e-02,2.049774117767810822e-02,-1.027432605624198914e-01,-2.847655117511749268e-01,7.383853197097778320e-02,2.816668525338172913e-02,5.121551081538200378e-02,2.323908358812332153e-02,-4.372022300958633423e-02,2.755843102931976318e-02,1.287075132131576538e-02,5.997379496693611145e-02,1.024773120880126953e-01,2.118618600070476532e-02,-1.662139147520065308e-01,-4.605181142687797546e-02,9.637146256864070892e-03,-1.272587031126022339e-01,-3.717365115880966187e-02,8.333609998226165771e-02,-1.674077659845352173e-02,2.616583183407783508e-02,-1.049848389811813831e-03,1.951291039586067200e-02,-7.063381373882293701e-02,7.672449946403503418e-02,-5.789689347147941589e-02,2.362313307821750641e-02,-2.082129381597042084e-02,4.188974574208259583e-02,-5.662787705659866333e-02,6.217861175537109375e-02,1.533533781766891479e-01,-1.858693547546863556e-02,-3.527287766337394714e-02,-5.174975842237472534e-02,9.683263301849365234e-02,3.889529034495353699e-02
