-1.532307416200637817e-01,9.036945551633834839e-02,-1.754205077886581421e-01,-2.951709367334842682e-02,2.900323830544948578e-02
-3.850504159927368164e-01,-9.823451936244964600e-02,3.690291941165924072e-01,7.327786833047866821e-02,1.180642321705818176e-01
-1.113718822598457336e-01,9.162536263465881348e-02,-3.302612006664276123e-01,-8.168665319681167603e-02,8.648674190044403076e-02
1.418625470250844955e-02,1.140253338962793350e-02,5.646995268762111664e-03,1.091974042356014252e-02,1.494336035102605820e-02
1.580652408301830292e-02,3.067209199070930481e-02,-2.118907310068607330e-02,3.013218194246292114e-02,2.985699661076068878e-02
-3.168955147266387939e-01,8.806708268821239471e-03,1.232069060206413269e-01,1.518507394939661026e-02,8.623012900352478027e-02
-1.594430655241012573e-01,3.258046880364418030e-02,-1.335311383008956909e-01,4.265948385000228882e-02,4.295994341373443604e-02
1.766232401132583618e-02,1.929165609180927277e-02,2.717901021242141724e-03,1.450150460004806519e-02,1.767804846167564392e-02
-2.250770665705204010e-02,-2.955569885671138763e-03,2.977245487272739410e-02,-4.992063622921705246e-03,-6.800831761211156845e-03
-1.315802335739135742e-02,-7.431025616824626923e-03,-1.040703710168600082e-02,-1.654841750860214233e-02,-7.649056613445281982e-03
9.481484442949295044e-02,-4.421016573905944824e-02,1.975986510515213013e-01,-2.922074124217033386e-02,-3.136196359992027283e-02
4.340429976582527161e-02,-5.229802057147026062e-02,2.135173678398132324e-01,-5.274282395839691162e-02,-5.179819837212562561e-02
1.549024693667888641e-02,2.254536375403404236e-03,-3.617304563522338867e-02,3.861388191580772400e-03,1.493660151027143002e-03
-4.889635369181632996e-03,-5.331516731530427933e-03,2.412768453359603882e-02,-3.058792091906070709e-03,1.174483448266983032e-03
2.640132606029510498e-01,-2.704237401485443115e-02,-3.477186858654022217e-01,-2.194418385624885559e-02,-1.447968650609254837e-02
-6.106702610850334167e-03,7.139223627746105194e-03,2.399944886565208435e-02,6.401883438229560852e-03,8.787547238171100616e-03
-1.701870374381542206e-02,-1.945361681282520294e-02,1.337976846843957901e-02,-2.210289612412452698e-02,-1.813869923353195190e-02
-1.202494502067565918e-01,-7.865765690803527832e-02,1.275705546140670776e-01,-4.505264107137918472e-03,8.775971084833145142e-02
9.165344090433791280e-05,-1.164062786847352982e-02,-1.636368967592716217e-02,-3.690962446853518486e-03,-1.425314228981733322e-02
-1.160446088761091232e-02,1.686623669229447842e-03,-3.398076817393302917e-02,-3.259553341194987297e-04,-2.537143882364034653e-04
