-1.000000000000000000e+00,1.000000000000000000e+00
-1.522983610630035400e-01,-6.538378000259399414e-01
-3.680867850780487061e-01,8.477652817964553833e-02
-5.350391864776611328e-01,-1.367571353912353516e-01
-2.902068495750427246e-01,2.015320211648941040e-01
-2.038048505783081055e-01,-6.266185045242309570e-01
-1.363406796008348465e-02,5.453268885612487793e-01
-2.146639078855514526e-01,2.268032133579254150e-01
6.285957247018814087e-02,-4.320307672023773193e-01
1.860700398683547974e-01,-1.299333274364471436e-01
-2.218746691942214966e-01,1.920049190521240234e-01
-2.794389128684997559e-01,-6.598369479179382324e-01
