1.992606371641159058e-01,-1.992606818675994873e-01
1.132624819874763489e-01,-1.055656298995018005e-01
-1.996121853590011597e-01,2.308857142925262451e-01
-1.323556005954742432e-01,1.739767938852310181e-01
-9.774075150489807129e-01,1.000000000000000000e+00
1.573252379894256592e-01,-2.528122663497924805e-01
-1.217894330620765686e-01,1.856679916381835938e-01
1.356924176216125488e-01,-1.858949214220046997e-01
-2.116949558258056641e-01,2.120759934186935425e-01
-1.555357724428176880e-01,2.185211926698684692e-01
1.888112723827362061e-01,-1.765052229166030884e-01
-2.390091121196746826e-01,2.358426600694656372e-01
-1.201632171869277954e-01,8.849486708641052246e-02
9.592227935791015625e-01,-9.843847751617431641e-01
2.378078848123550415e-01,-2.761331498622894287e-01
1.899712383747100830e-01,-1.348515152931213379e-01
-1.520170122385025024e-01,7.637234032154083252e-02
-1.674234271049499512e-01,1.365494728088378906e-01
-1.629990041255950928e-01,2.114533632993698120e-01
