1.832330077886581421e-01,-1.832329481840133667e-01
-6.685366034507751465e-01,6.461588740348815918e-01
-2.258425951004028320e-01,1.643366068601608276e-01
-1.000000000000000000e+00,9.780593514442443848e-01
-2.276221960783004761e-01,1.945185959339141846e-01
-1.765137016773223877e-01,2.365575283765792847e-01
-1.862205713987350464e-01,2.099379450082778931e-01
-2.163738459348678589e-01,2.307449281215667725e-01
-1.749881654977798462e-01,2.241256833076477051e-01
-1.968120187520980835e-01,2.104119509458541870e-01
9.531448483467102051e-01,-9.757666587829589844e-01
1.955339312553405762e-01,-1.697467565536499023e-01
-8.667640686035156250e-01,8.502908349037170410e-01
1.984856724739074707e-01,-1.983322650194168091e-01
1.855767369270324707e-01,-2.437156587839126587e-01
-1.974679380655288696e-01,2.035436332225799561e-01
-1.557743102312088013e-01,1.820015311241149902e-01
8.606401681900024414e-01,-8.536623120307922363e-01
-1.996368765830993652e-01,2.183979898691177368e-01
-1.872274726629257202e-01,1.730332523584365845e-01
