-6.506857275962829590e-01,1.000000000000000000e+00,-4.351117908954620361e-01,-2.918263673782348633e-01,-1.056074574589729309e-01
2.334576472640037537e-02,1.748441904783248901e-01,-4.649038019124418497e-04,9.621755033731460571e-02,-3.610425889492034912e-01
7.763382047414779663e-02,-1.748395711183547974e-01,1.125875934958457947e-01,4.062320664525032043e-02,4.190553724765777588e-02
-1.079659387469291687e-01,2.489721179008483887e-01,2.469732984900474548e-02,-7.079659402370452881e-02,-1.164966151118278503e-01
-8.765907585620880127e-02,1.807230859994888306e-01,-2.223902940750122070e-01,1.699926704168319702e-02,-8.876647055149078369e-02
7.267131656408309937e-02,2.229980081319808960e-01,4.186571761965751648e-02,9.548202157020568848e-03,-3.162015080451965332e-01
7.430748641490936279e-02,6.847395747900009155e-02,1.367289014160633087e-02,-3.421593829989433289e-02,-7.634457200765609741e-02
-4.211738333106040955e-02,-4.295731708407402039e-02,-1.205425150692462921e-02,9.789234399795532227e-02,-7.230354845523834229e-02
3.830827772617340088e-03,5.679676309227943420e-02,4.816958680748939514e-02,-1.195080485194921494e-02,-7.837181538343429565e-02
3.357541933655738831e-02,4.480106383562088013e-02,5.056443810462951660e-02,-1.390521526336669922e-01,1.250974088907241821e-01
-1.261188555508852005e-02,5.512445047497749329e-02,-1.012295484542846680e-01,-5.506316572427749634e-02,4.929365217685699463e-02
-1.270304471254348755e-01,-8.692973852157592773e-02,-2.609598450362682343e-02,-1.527384296059608459e-02,1.920036077499389648e-01
3.993513062596321106e-02,-2.268754318356513977e-02,-6.912320107221603394e-02,6.855658441781997681e-02,-6.762944906949996948e-02
1.033499985933303833e-01,1.612846553325653076e-02,-1.659086719155311584e-02,4.636424127966165543e-03,-7.686550170183181763e-02
1.111985743045806885e-01,-8.415850996971130371e-02,2.025454044342041016e-01,-5.170891527086496353e-03,-3.549058362841606140e-02
5.872403085231781006e-02,-2.371932007372379303e-02,-9.621434658765792847e-02,4.860890656709671021e-02,-3.757906705141067505e-02
1.800225302577018738e-02,6.724097579717636108e-02,8.568384498357772827e-02,-4.041168093681335449e-02,-7.671460509300231934e-02
-6.268825381994247437e-02,7.342866063117980957e-02,-6.362716108560562134e-02,-3.537789359688758850e-02,3.441707044839859009e-02
-9.804887324571609497e-02,-2.231116592884063721e-02,2.099877037107944489e-02,-7.638905197381973267e-03,8.945163339376449585e-02
-3.443360328674316406e-02,-7.454495131969451904e-02,-3.551081940531730652e-02,3.273247182369232178e-02,7.407235354185104370e-02
7.758428156375885010e-02,2.036801576614379883e-01,-1.130236499011516571e-02,-1.007955148816108704e-01,-1.273794770240783691e-01
1.435076743364334106e-01,6.347121298313140869e-02,-5.027197301387786865e-02,-4.146299883723258972e-02,-6.742376089096069336e-02
2.446470558643341064e-01,5.190338939428329468e-02,-3.180095851421356201e-01,-3.268324537202715874e-03,-8.131709694862365723e-02
7.986881583929061890e-02,3.497458621859550476e-02,1.100370436906814575e-01,-5.012203380465507507e-02,-3.548094257712364197e-02
-1.575368829071521759e-02,-1.662152558565139771e-01,-5.306266248226165771e-03,9.861163794994354248e-02,6.442707031965255737e-02
4.100513085722923279e-02,1.792492866516113281e-01,-6.553263217210769653e-02,-6.294228136539459229e-02,-1.225324198603630066e-01
-5.396213382482528687e-02,-1.049330979585647583e-01,-4.364719241857528687e-02,-2.553614228963851929e-02,2.213054895401000977e-01
-2.435033321380615234e-01,8.332868665456771851e-02,-2.321412265300750732e-01,-6.788375787436962128e-03,1.294984817504882812e-01
-1.860832609236240387e-02,-2.878453731536865234e-01,-1.223170943558216095e-02,4.648253321647644043e-02,2.677921056747436523e-01
8.497911691665649414e-02,7.417091727256774902e-02,-9.920480102300643921e-02,-9.302964806556701660e-02,2.680877968668937683e-02
5.691512301564216614e-02,2.700929939746856689e-01,-3.335094079375267029e-02,-1.379410475492477417e-01,-1.204786002635955811e-01
-2.988375723361968994e-01,-5.328833591192960739e-03,-3.363682925701141357e-01,1.335328370332717896e-01,9.854505211114883423e-02
-1.631032675504684448e-02,1.169232428073883057e-01,4.595677182078361511e-02,-3.846923261880874634e-02,-7.621732354164123535e-02
3.528784215450286865e-01,-1.469193994998931885e-01,3.649824559688568115e-01,-5.979174748063087463e-02,-8.787326514720916748e-02
-8.682721853256225586e-02,1.724740117788314819e-01,-1.529940664768218994e-01,-6.262766569852828979e-02,-9.526506997644901276e-03
-1.563106477260589600e-01,1.621586233377456665e-01,-4.301853850483894348e-02,-2.213855087757110596e-02,-2.913277596235275269e-02
-1.275300234556198120e-01,-1.138337105512619019e-01,-4.556559026241302490e-02,1.008797660470008850e-01,8.398725092411041260e-02
2.059181481599807739e-01,1.756761819124221802e-01,-3.356318175792694092e-01,-7.781659066677093506e-02,-9.648235142230987549e-02
-2.398394644260406494e-01,-1.993428319692611694e-01,1.515548080205917358e-01,1.468484699726104736e-01,1.197372078895568848e-01
